#pid	gene_ids	eids	pathfinders	sif_edges
'p2985'	'APP'|'TGFB1'|'SMAD3'|'IRF7'	'edge4204'|'edge4361'|'edge2358'	'protein_path'	APP d TGFB1|TGFB1 u SMAD3|SMAD3 u IRF7
'p2986'	'ISG15'|'IFIT3'|'OASL'|'IRF7'	'edge2134'|'edge4871'|'edge2196'	'protein_path'	ISG15 u IFIT3|IFIT3 u OASL|OASL u IRF7
'p2987'	'ISG15'|'UBE2N'|'TRAF6'|'IRF7'	'edge1765'|'edge5142'|'edge5092'	'protein_path'	ISG15 u UBE2N|UBE2N d TRAF6|TRAF6 d IRF7
'p2988'	'APP'|'PARK2'|'CUL1'|'TRIM21'	'edge1058'|'edge3972'|'edge1110'	'protein_path'	APP u PARK2|PARK2 u CUL1|CUL1 u TRIM21
'p2989'	'ISG15'|'OAS3'|'PTAFR'|'IRF7'	'edge608'|'edge2872'|'edge763'	'protein_path'	ISG15 u OAS3|OAS3 u PTAFR|PTAFR u IRF7
'p2990'	'FGFR3'|'SOCS3'|'NFKBIA'|'STAT1'	'edge2252'|'edge1772'|'edge485'	'merlin_path'	FGFR3 u SOCS3|SOCS3 u NFKBIA|NFKBIA u STAT1
'p2991'	'FGFR3'|'CDC37'|'CHUK'|'IRF7'	'edge2892'|'edge2111'|'edge5214'	'merlin_path'	FGFR3 u CDC37|CDC37 u CHUK|CHUK u IRF7
'p2992'	'APP'|'ALDOA'|'EGFR'|'STAT1'	'edge2439'|'edge1733'|'edge2906'	'protein_path'	APP d ALDOA|ALDOA u EGFR|EGFR d STAT1
'p2993'	'FGFR3'|'HSP90AA1'|'STAT3'|'STAT1'	'edge157'|'edge492'|'edge4887'	'merlin_path'	FGFR3 u HSP90AA1|HSP90AA1 u STAT3|STAT3 d STAT1
'p2994'	'ISG15'|'IFIT3'|'IRF2'|'IRF7'	'edge2134'|'edge1730'|'edge1082'	'protein_path'	ISG15 u IFIT3|IFIT3 u IRF2|IRF2 u IRF7
'p2995'	'FGFR3'|'HSPA1B'|'SMAD3'|'IRF7'	'edge5082'|'edge4222'|'edge2358'	'merlin_path'	FGFR3 u HSPA1B|HSPA1B u SMAD3|SMAD3 u IRF7
'p2996'	'ISG15'|'MECR'|'CDC34'|'TRIM21'	'edge2821'|'edge4684'|'edge3123'	'protein_path'	ISG15 u MECR|MECR u CDC34|CDC34 u TRIM21
'p2997'	'ISG15'|'IRF1'|'IRF5'|'IRF7'	'edge4241'|'edge3279'|'edge3980'	'protein_path'	ISG15 u IRF1|IRF1 u IRF5|IRF5 u IRF7
'p2998'	'APP'|'YWHAG'|'YWHAZ'|'TRIM21'	'edge246'|'edge5618'|'edge2772'	'protein_path'	APP u YWHAG|YWHAG d YWHAZ|YWHAZ u TRIM21
'p2999'	'ISG15'|'JAK1'|'UBE2L6'|'STAT1'	'edge425'|'edge1056'|'edge2312'	'protein_path'	ISG15 d JAK1|JAK1 d UBE2L6|UBE2L6 d STAT1
'p3000'	'FGFR3'|'TP73'|'AGT'|'STAT1'	'edge632'|'edge4259'|'edge224'	'merlin_path'	FGFR3 d TP73|TP73 u AGT|AGT d STAT1
'p3001'	'APP'|'HSP90AA1'|'STAT2'|'STAT1'	'edge1963'|'edge5040'|'edge1544'	'protein_path'	APP u HSP90AA1|HSP90AA1 u STAT2|STAT2 d STAT1
'p3002'	'THBS1'|'MYB'|'TRIM28'|'IRF7'	'edge4944'|'edge3375'|'edge1338'	'protein_path'	THBS1 d MYB|MYB u TRIM28|TRIM28 d IRF7
'p3003'	'APP'|'LPAR6'|'GRP'|'NMI'	'edge3671'|'edge4461'|'edge2977'	'protein_path'	APP u LPAR6|LPAR6 u GRP|GRP u NMI
'p3004'	'APP'|'B2M'|'HLA-B'|'IRF7'	'edge2047'|'edge838'|'edge5413'	'protein_path'	APP u B2M|B2M d HLA-B|HLA-B u IRF7
'p3005'	'APP'|'STXBP1'|'PSMC3'|'STAT1'	'edge675'|'edge4029'|'edge5255'	'protein_path'	APP u STXBP1|STXBP1 u PSMC3|PSMC3 u STAT1
'p3006'	'APP'|'HSPD1'|'HSPA1B'|'FGFR3'	'edge5540'|'edge3551'|'edge5082'	'protein_path'	APP u HSPD1|HSPD1 u HSPA1B|HSPA1B u FGFR3
'p3007'	'THBS1'|'FGA'|'MIS12'|'TRIM5'	'edge3052'|'edge4114'|'edge2705'	'protein_path'	THBS1 u FGA|FGA u MIS12|MIS12 u TRIM5
'p3008'	'FGFR3'|'TP63'|'TBL3'|'STAT1'	'edge1521'|'edge2200'|'edge3639'	'merlin_path'	FGFR3 d TP63|TP63 u TBL3|TBL3 u STAT1
'p3009'	'ISG15'|'IRF8'|'IRF7'	'edge2714'|'edge5225'	'protein_path'	ISG15 u IRF8|IRF8 u IRF7
'p3010'	'FGFR3'|'VEGFA'|'HSPA4'|'STAT1'	'edge4819'|'edge545'|'edge2372'	'merlin_path'	FGFR3 d VEGFA|VEGFA u HSPA4|HSPA4 u STAT1
'p3011'	'APP'|'MAPK1'|'IFI35'|'NMI'	'edge2168'|'edge3157'|'edge2961'	'protein_path'	APP u MAPK1|MAPK1 u IFI35|IFI35 u NMI
'p3012'	'THBS1'|'F2'|'VCAM1'|'IRF7'	'edge2726'|'edge3093'|'edge4068'	'protein_path'	THBS1 u F2|F2 d VCAM1|VCAM1 u IRF7
'p3013'	'APP'|'HNRNPCL1'|'EIF2AK2'|'STAT1'	'edge1688'|'edge3229'|'edge2656'	'protein_path'	APP d HNRNPCL1|HNRNPCL1 u EIF2AK2|EIF2AK2 u STAT1
'p3014'	'THBS1'|'FYN'|'PRKCE'|'STAT1'	'edge4804'|'edge3269'|'edge4108'	'protein_path'	THBS1 u FYN|FYN u PRKCE|PRKCE u STAT1
'p3015'	'APP'|'RANBP9'|'SMAD2'|'IRF7'	'edge3496'|'edge2833'|'edge4260'	'protein_path'	APP u RANBP9|RANBP9 u SMAD2|SMAD2 u IRF7
'p3016'	'APP'|'TGFBI'|'SMAD2'|'IRF7'	'edge2270'|'edge1920'|'edge4260'	'protein_path'	APP u TGFBI|TGFBI d SMAD2|SMAD2 u IRF7
'p3017'	'ISG15'|'XAF1'|'OASL'|'IRF7'	'edge3334'|'edge1576'|'edge2196'	'protein_path'	ISG15 u XAF1|XAF1 u OASL|OASL u IRF7
'p3018'	'ISG15'|'IRF8'|'HLA-B'|'IRF7'	'edge2714'|'edge3827'|'edge5413'	'protein_path'	ISG15 u IRF8|IRF8 u HLA-B|HLA-B u IRF7
'p3019'	'ISG15'|'IRF3'|'IRF9'|'STAT1'	'edge496'|'edge4471'|'edge4017'	'protein_path'	ISG15 d IRF3|IRF3 u IRF9|IRF9 u STAT1
'p3020'	'APP'|'S1PR4'|'GNAO1'|'MOK'	'edge481'|'edge5051'|'edge2853'	'protein_path'	APP u S1PR4|S1PR4 u GNAO1|GNAO1 u MOK
'p3021'	'FGFR3'|'MAPK14'|'HSPA4'|'STAT1'	'edge3518'|'edge1679'|'edge2372'	'merlin_path'	FGFR3 u MAPK14|MAPK14 d HSPA4|HSPA4 u STAT1
'p3022'	'APP'|'B2M'|'IRF8'|'IRF7'	'edge2047'|'edge2105'|'edge5225'	'protein_path'	APP u B2M|B2M u IRF8|IRF8 u IRF7
'p3023'	'THBS1'|'ELAVL1'|'YES1'|'STAT1'	'edge5365'|'edge1015'|'edge1123'	'protein_path'	THBS1 u ELAVL1|ELAVL1 u YES1|YES1 d STAT1
'p3024'	'ISG15'|'EGR1'|'IP6K2'|'IRF7'	'edge5772'|'edge941'|'edge3648'	'protein_path'	ISG15 u EGR1|EGR1 u IP6K2|IP6K2 u IRF7
'p3025'	'MAGED2'|'SPRTN'|'DDX5'|'NUPR1'	'edge913'|'edge5355'|'edge898'	'protein_path'	MAGED2 u SPRTN|SPRTN u DDX5|DDX5 u NUPR1
'p3026'	'THBS1'|'MMP2'|'FGF2'|'FGFR3'	'edge4425'|'edge2760'|'edge197'	'protein_path'	THBS1 u MMP2|MMP2 u FGF2|FGF2 u FGFR3
'p3027'	'APP'|'SHC1'|'JAK3'|'STAT1'	'edge1829'|'edge4975'|'edge5212'	'protein_path'	APP u SHC1|SHC1 d JAK3|JAK3 d STAT1
'p3028'	'ISG15'|'IRF2'|'IRF9'|'STAT1'	'edge5759'|'edge3896'|'edge4017'	'protein_path'	ISG15 u IRF2|IRF2 u IRF9|IRF9 u STAT1
'p3029'	'ISG15'|'OASL'|'NCAM1'|'IRF7'	'edge1788'|'edge3514'|'edge2228'	'protein_path'	ISG15 u OASL|OASL u NCAM1|NCAM1 u IRF7
'p3030'	'THBS1'|'FYN'|'TRAF6'|'IRF7'	'edge4804'|'edge173'|'edge5092'	'protein_path'	THBS1 u FYN|FYN u TRAF6|TRAF6 d IRF7
'p3031'	'THBS1'|'PLGLB2'|'AKT1'|'STAT1'	'edge1531'|'edge3045'|'edge2741'	'protein_path'	THBS1 u PLGLB2|PLGLB2 d AKT1|AKT1 d STAT1
'p3032'	'APP'|'ACTN1'|'KAT2B'|'IRF7'	'edge4008'|'edge5238'|'edge4148'	'protein_path'	APP d ACTN1|ACTN1 u KAT2B|KAT2B d IRF7
'p3033'	'APP'|'EDNRB'|'COPS5'|'NUPR1'	'edge5636'|'edge2120'|'edge3255'	'protein_path'	APP u EDNRB|EDNRB u COPS5|COPS5 u NUPR1
'p3034'	'APP'|'HSP90AA1'|'IP6K2'|'IRF7'	'edge1963'|'edge3795'|'edge3648'	'protein_path'	APP u HSP90AA1|HSP90AA1 u IP6K2|IP6K2 u IRF7
'p3035'	'FGFR3'|'HSP90AA1'|'IL6'|'STAT1'	'edge157'|'edge758'|'edge3982'	'merlin_path'	FGFR3 u HSP90AA1|HSP90AA1 d IL6|IL6 d STAT1
'p3036'	'APP'|'COPS5'|'JUN'|'STAT1'	'edge4078'|'edge2598'|'edge4990'	'protein_path'	APP u COPS5|COPS5 d JUN|JUN u STAT1
'p3037'	'APP'|'MAST1'|'IFIT3'|'IRF7'	'edge1593'|'edge4451'|'edge455'	'protein_path'	APP u MAST1|MAST1 u IFIT3|IFIT3 u IRF7
'p3038'	'APP'|'IFIT3'|'IRF4'|'IRF7'	'edge953'|'edge4761'|'edge1997'	'protein_path'	APP u IFIT3|IFIT3 u IRF4|IRF4 u IRF7
'p3039'	'APP'|'STUB1'|'HSPA4'|'FGFR3'	'edge1732'|'edge2074'|'edge3228'	'protein_path'	APP u STUB1|STUB1 d HSPA4|HSPA4 u FGFR3
'p3040'	'APP'|'MTNR1A'|'GNAI3'|'MOK'	'edge1682'|'edge4035'|'edge1919'	'protein_path'	APP u MTNR1A|MTNR1A u GNAI3|GNAI3 u MOK
'p3041'	'ISG15'|'UBE2D3'|'NFKBIA'|'STAT1'	'edge2744'|'edge2945'|'edge485'	'protein_path'	ISG15 u UBE2D3|UBE2D3 d NFKBIA|NFKBIA u STAT1
'p3042'	'THBS1'|'PSMD4'|'HSP90AB1'|'FGFR3'	'edge1164'|'edge811'|'edge4927'	'protein_path'	THBS1 u PSMD4|PSMD4 u HSP90AB1|HSP90AB1 u FGFR3
'p3043'	'APP'|'YWHAZ'|'MAP3K3'|'MOK'	'edge5655'|'edge3436'|'edge3381'	'protein_path'	APP u YWHAZ|YWHAZ u MAP3K3|MAP3K3 u MOK
'p3044'	'FGFR3'|'CCND2'|'STAT2'|'NMI'	'edge2801'|'edge4092'|'edge1173'	'merlin_path'	FGFR3 d CCND2|CCND2 u STAT2|STAT2 u NMI
'p3045'	'ISG15'|'TRIP12'|'UBE2D3'|'TRIM5'	'edge3335'|'edge2739'|'edge3047'	'protein_path'	ISG15 u TRIP12|TRIP12 u UBE2D3|UBE2D3 u TRIM5
'p3046'	'THBS1'|'FYN'|'MAPK1'|'STAT1'	'edge4804'|'edge3439'|'edge5698'	'protein_path'	THBS1 u FYN|FYN u MAPK1|MAPK1 d STAT1
'p3047'	'APP'|'CAV1'|'MAPK3'|'STAT1'	'edge3011'|'edge3189'|'edge2939'	'protein_path'	APP u CAV1|CAV1 u MAPK3|MAPK3 d STAT1
'p3048'	'APP'|'HSP90AA1'|'XPO1'|'STAT1'	'edge1963'|'edge147'|'edge3725'	'protein_path'	APP u HSP90AA1|HSP90AA1 u XPO1|XPO1 u STAT1
'p3049'	'APP'|'NGFR'|'SP1'|'LMO2'	'edge2247'|'edge4618'|'edge3893'	'protein_path'	APP u NGFR|NGFR u SP1|SP1 u LMO2
'p3050'	'ISG15'|'MAPK3'|'TRIM28'|'STAT1'	'edge4519'|'edge4937'|'edge3320'	'protein_path'	ISG15 d MAPK3|MAPK3 d TRIM28|TRIM28 u STAT1
'p3051'	'APP'|'MAPK3'|'HDAC4'|'STAT1'	'edge5024'|'edge4586'|'edge5450'	'protein_path'	APP u MAPK3|MAPK3 d HDAC4|HDAC4 u STAT1
'p3052'	'APP'|'TGFBI'|'PRL'|'STAT1'	'edge2270'|'edge3006'|'edge85'	'protein_path'	APP u TGFBI|TGFBI u PRL|PRL d STAT1
'p3053'	'ISG15'|'HSPB1'|'TNF'|'IRF7'	'edge3238'|'edge1685'|'edge5845'	'protein_path'	ISG15 u HSPB1|HSPB1 u TNF|TNF u IRF7
'p3054'	'MAGED2'|'IRS4'|'EIF2AK2'|'STAT1'	'edge5328'|'edge4528'|'edge2656'	'protein_path'	MAGED2 u IRS4|IRS4 d EIF2AK2|EIF2AK2 u STAT1
'p3055'	'FGFR3'|'MAPK14'|'VCAM1'|'IRF7'	'edge3518'|'edge601'|'edge4068'	'merlin_path'	FGFR3 u MAPK14|MAPK14 d VCAM1|VCAM1 u IRF7
'p3056'	'APP'|'GRB2'|'SOCS1'|'FGFR3'	'edge558'|'edge3091'|'edge5709'	'protein_path'	APP u GRB2|GRB2 u SOCS1|SOCS1 u FGFR3
'p3057'	'ISG15'|'EGR1'|'SMAD3'|'IRF7'	'edge5772'|'edge4171'|'edge2358'	'protein_path'	ISG15 u EGR1|EGR1 d SMAD3|SMAD3 u IRF7
'p3058'	'ISG15'|'HLA-B'|'OAS3'|'IRF7'	'edge247'|'edge5761'|'edge4229'	'protein_path'	ISG15 u HLA-B|HLA-B u OAS3|OAS3 u IRF7
'p3059'	'THBS1'|'FYN'|'LCK'|'STAT1'	'edge4804'|'edge2864'|'edge5113'	'protein_path'	THBS1 u FYN|FYN d LCK|LCK d STAT1
'p3060'	'APP'|'PARK2'|'EP300'|'IRF7'	'edge1058'|'edge3566'|'edge1818'	'protein_path'	APP u PARK2|PARK2 u EP300|EP300 u IRF7
'p3061'	'THBS1'|'ELANE'|'TP53'|'NUPR1'	'edge4569'|'edge2550'|'edge2866'	'protein_path'	THBS1 u ELANE|ELANE d TP53|TP53 d NUPR1
'p3062'	'MOK'|'CDC6'|'MYC'|'TRIM21'	'edge1797'|'edge3370'|'edge2124'	'merlin_path'	MOK u CDC6|CDC6 u MYC|MYC u TRIM21
'p3063'	'APP'|'F2RL1'|'CBL'|'TRIM21'	'edge5244'|'edge900'|'edge604'	'protein_path'	APP u F2RL1|F2RL1 u CBL|CBL u TRIM21
'p3064'	'THBS1'|'ITGAV'|'VEGFA'|'FGFR3'	'edge189'|'edge5414'|'edge4700'	'protein_path'	THBS1 u ITGAV|ITGAV u VEGFA|VEGFA d FGFR3
'p3065'	'ISG15'|'MAPK3'|'SH2B1'|'FGFR3'	'edge4519'|'edge3871'|'edge3646'	'protein_path'	ISG15 d MAPK3|MAPK3 d SH2B1|SH2B1 u FGFR3
'p3066'	'COLGALT1'|'ELAVL1'|'HDAC4'|'STAT1'	'edge5760'|'edge1440'|'edge5450'	'protein_path'	COLGALT1 u ELAVL1|ELAVL1 u HDAC4|HDAC4 u STAT1
'p3067'	'FGFR3'|'HSP90AB1'|'PTK2'|'STAT1'	'edge4927'|'edge5256'|'edge2137'	'merlin_path'	FGFR3 u HSP90AB1|HSP90AB1 d PTK2|PTK2 u STAT1
'p3068'	'COLGALT1'|'KNCN'|'GRB2'|'FGFR3'	'edge5068'|'edge761'|'edge5887'	'protein_path'	COLGALT1 u KNCN|KNCN u GRB2|GRB2 u FGFR3
'p3069'	'APP'|'MED12'|'EHMT2'|'LMO2'	'edge2934'|'edge2596'|'edge3688'	'protein_path'	APP u MED12|MED12 u EHMT2|EHMT2 u LMO2
'p3070'	'ISG15'|'IFITM1'|'IRF7'	'edge939'|'edge4555'	'protein_path'	ISG15 u IFITM1|IFITM1 u IRF7
'p3071'	'ISG15'|'IRF4'|'TLK2'|'IRF7'	'edge2819'|'edge751'|'edge1019'	'protein_path'	ISG15 u IRF4|IRF4 u TLK2|TLK2 u IRF7
'p3072'	'ISG15'|'MAPK3'|'MAP2K5'|'MOK'	'edge4519'|'edge2209'|'edge4925'	'protein_path'	ISG15 d MAPK3|MAPK3 u MAP2K5|MAP2K5 u MOK
'p3073'	'APP'|'DAB2'|'HSPA1B'|'FGFR3'	'edge377'|'edge3774'|'edge5082'	'protein_path'	APP u DAB2|DAB2 u HSPA1B|HSPA1B u FGFR3
'p3074'	'FGFR3'|'MAPK11'|'LEP'|'STAT1'	'edge1798'|'edge4338'|'edge4856'	'merlin_path'	FGFR3 u MAPK11|MAPK11 u LEP|LEP d STAT1
'p3075'	'APP'|'NOTCH1'|'KAT5'|'NMI'	'edge1965'|'edge3864'|'edge4142'	'protein_path'	APP u NOTCH1|NOTCH1 u KAT5|KAT5 u NMI
'p3076'	'APP'|'GRB2'|'IGF1'|'STAT1'	'edge558'|'edge452'|'edge5213'	'protein_path'	APP u GRB2|GRB2 u IGF1|IGF1 d STAT1
'p3077'	'APP'|'ACTN2'|'SQSTM1'|'TRIM21'	'edge5399'|'edge1698'|'edge59'	'protein_path'	APP d ACTN2|ACTN2 u SQSTM1|SQSTM1 u TRIM21
'p3078'	'MAGED2'|'SNW1'|'MYC'|'NMI'	'edge2730'|'edge876'|'edge3110'	'protein_path'	MAGED2 u SNW1|SNW1 u MYC|MYC u NMI
'p3079'	'FGFR3'|'EPHA4'|'MAPK14'|'STAT1'	'edge1646'|'edge5661'|'edge514'	'merlin_path'	FGFR3 u EPHA4|EPHA4 d MAPK14|MAPK14 d STAT1
'p3080'	'APP'|'ECSIT'|'PAXIP1'|'NUPR1'	'edge4402'|'edge555'|'edge1760'	'protein_path'	APP u ECSIT|ECSIT u PAXIP1|PAXIP1 u NUPR1
'p3081'	'APP'|'ALLC'|'MAPK1'|'STAT1'	'edge5402'|'edge2535'|'edge5698'	'protein_path'	APP u ALLC|ALLC d MAPK1|MAPK1 d STAT1
'p3082'	'ISG15'|'RHOT1'|'IRAK1'|'IRF7'	'edge1713'|'edge5435'|'edge2746'	'protein_path'	ISG15 u RHOT1|RHOT1 u IRAK1|IRAK1 d IRF7
'p3083'	'FGFR3'|'TP73'|'CD44'|'IRF7'	'edge632'|'edge2781'|'edge3909'	'merlin_path'	FGFR3 d TP73|TP73 u CD44|CD44 u IRF7
'p3084'	'APP'|'GNRH1'|'DUSP1'|'STAT1'	'edge5801'|'edge5346'|'edge5505'	'protein_path'	APP u GNRH1|GNRH1 d DUSP1|DUSP1 d STAT1
'p3085'	'APP'|'MAP3K11'|'FYN'|'STAT1'	'edge2393'|'edge5334'|'edge5190'	'protein_path'	APP u MAP3K11|MAP3K11 u FYN|FYN d STAT1
'p3086'	'APP'|'YWHAG'|'PIK3CA'|'STAT1'	'edge246'|'edge4855'|'edge4233'	'protein_path'	APP u YWHAG|YWHAG u PIK3CA|PIK3CA d STAT1
'p3087'	'ISG15'|'IRF9'|'IFIT1'|'STAT1'	'edge1084'|'edge2373'|'edge2145'	'protein_path'	ISG15 u IRF9|IRF9 u IFIT1|IFIT1 d STAT1
'p3088'	'APP'|'ODAM'|'B2M'|'IRF7'	'edge4124'|'edge2798'|'edge727'	'protein_path'	APP u ODAM|ODAM u B2M|B2M u IRF7
'p3089'	'APP'|'HSP90AA1'|'HLA-DRB1'|'TRIM21'	'edge1963'|'edge5880'|'edge3736'	'protein_path'	APP u HSP90AA1|HSP90AA1 u HLA-DRB1|HLA-DRB1 u TRIM21
'p3090'	'COLGALT1'|'ELAVL1'|'IRF9'|'IRF7'	'edge5760'|'edge3258'|'edge2067'	'protein_path'	COLGALT1 u ELAVL1|ELAVL1 u IRF9|IRF9 u IRF7
'p3091'	'ISG15'|'MAPK3'|'SF3A3'|'MOK'	'edge4519'|'edge4763'|'edge376'	'protein_path'	ISG15 d MAPK3|MAPK3 u SF3A3|SF3A3 u MOK
'p3092'	'ISG15'|'POLR1B'|'CREBBP'|'NUPR1'	'edge354'|'edge4668'|'edge2717'	'protein_path'	ISG15 u POLR1B|POLR1B u CREBBP|CREBBP u NUPR1
'p3093'	'APP'|'HSPA8'|'HSF1'|'STAT1'	'edge1229'|'edge3589'|'edge2256'	'protein_path'	APP u HSPA8|HSPA8 u HSF1|HSF1 u STAT1
'p3094'	'THBS1'|'LRP1'|'APOE'|'STAT1'	'edge2578'|'edge2092'|'edge2677'	'protein_path'	THBS1 u LRP1|LRP1 u APOE|APOE d STAT1
'p3095'	'ISG15'|'HSPA8'|'AKT1'|'STAT1'	'edge5529'|'edge4923'|'edge2741'	'protein_path'	ISG15 u HSPA8|HSPA8 u AKT1|AKT1 d STAT1
'p3096'	'COLGALT1'|'ELAVL1'|'DDX17'|'NUPR1'	'edge5760'|'edge2533'|'edge5428'	'protein_path'	COLGALT1 u ELAVL1|ELAVL1 u DDX17|DDX17 u NUPR1
'p3097'	'FGFR3'|'RPS6KA3'|'CASP8'|'STAT1'	'edge13'|'edge5089'|'edge2543'	'merlin_path'	FGFR3 d RPS6KA3|RPS6KA3 d CASP8|CASP8 d STAT1
'p3098'	'APP'|'IFIT3'|'IRF3'|'TRIM21'	'edge953'|'edge321'|'edge4720'	'protein_path'	APP u IFIT3|IFIT3 u IRF3|IRF3 u TRIM21
'p3099'	'ISG15'|'PRDX1'|'AGO4'|'TRIM21'	'edge2368'|'edge4326'|'edge4899'	'protein_path'	ISG15 u PRDX1|PRDX1 u AGO4|AGO4 u TRIM21
'p3100'	'ISG15'|'IFITM1'|'OAS2'|'IRF7'	'edge939'|'edge2785'|'edge2886'	'protein_path'	ISG15 u IFITM1|IFITM1 u OAS2|OAS2 u IRF7
'p3101'	'APP'|'FOS'|'SMAD3'|'IRF7'	'edge1549'|'edge1428'|'edge2358'	'protein_path'	APP u FOS|FOS u SMAD3|SMAD3 u IRF7
'p3102'	'APP'|'PROKR1'|'GRP'|'NMI'	'edge4400'|'edge4052'|'edge2977'	'protein_path'	APP u PROKR1|PROKR1 u GRP|GRP u NMI
'p3103'	'APP'|'DAB2'|'NCAM1'|'FGFR3'	'edge377'|'edge2203'|'edge4446'	'protein_path'	APP u DAB2|DAB2 u NCAM1|NCAM1 u FGFR3
'p3104'	'ISG15'|'FLNB'|'SMAD2'|'IRF7'	'edge1012'|'edge677'|'edge4260'	'protein_path'	ISG15 d FLNB|FLNB u SMAD2|SMAD2 u IRF7
'p3105'	'ISG15'|'HLA-B'|'EGR1'|'IRF7'	'edge247'|'edge753'|'edge597'	'protein_path'	ISG15 u HLA-B|HLA-B u EGR1|EGR1 u IRF7
'p3106'	'ISG15'|'EGR1'|'HLA-C'|'IRF7'	'edge5772'|'edge3613'|'edge4966'	'protein_path'	ISG15 u EGR1|EGR1 u HLA-C|HLA-C u IRF7
'p3107'	'APP'|'MED12'|'CREBBP'|'IRF7'	'edge2934'|'edge1820'|'edge3336'	'protein_path'	APP u MED12|MED12 d CREBBP|CREBBP u IRF7
'p3108'	'ISG15'|'OASL'|'IRF8'|'IRF7'	'edge1788'|'edge3248'|'edge5225'	'protein_path'	ISG15 u OASL|OASL u IRF8|IRF8 u IRF7
'p3109'	'ISG15'|'JAK1'|'IL6ST'|'STAT1'	'edge425'|'edge3936'|'edge5766'	'protein_path'	ISG15 d JAK1|JAK1 u IL6ST|IL6ST u STAT1
'p3110'	'FGFR3'|'HSPA4'|'RELB'|'STAT1'	'edge3228'|'edge2076'|'edge1601'	'merlin_path'	FGFR3 u HSPA4|HSPA4 u RELB|RELB u STAT1
'p3111'	'APP'|'B2M'|'CIITA'|'IRF7'	'edge2047'|'edge39'|'edge2489'	'protein_path'	APP u B2M|B2M u CIITA|CIITA u IRF7
'p3112'	'FGFR3'|'TP73'|'KDM1A'|'NMI'	'edge632'|'edge1604'|'edge905'	'merlin_path'	FGFR3 d TP73|TP73 u KDM1A|KDM1A u NMI
'p3113'	'APP'|'TBX3'|'HDAC1'|'STAT1'	'edge4798'|'edge5276'|'edge153'	'protein_path'	APP u TBX3|TBX3 u HDAC1|HDAC1 u STAT1
'p3114'	'FGFR3'|'STAT3'|'IL6ST'|'STAT1'	'edge2835'|'edge2709'|'edge5766'	'merlin_path'	FGFR3 d STAT3|STAT3 u IL6ST|IL6ST u STAT1
'p3115'	'APP'|'IFIT3'|'CDC37'|'MOK'	'edge953'|'edge1800'|'edge688'	'protein_path'	APP u IFIT3|IFIT3 u CDC37|CDC37 u MOK
'p3116'	'ISG15'|'ENO1'|'YWHAZ'|'TRIM21'	'edge1936'|'edge2783'|'edge2772'	'protein_path'	ISG15 u ENO1|ENO1 u YWHAZ|YWHAZ u TRIM21
'p3117'	'APP'|'ACKR3'|'AKT1'|'STAT1'	'edge3510'|'edge1633'|'edge2741'	'protein_path'	APP u ACKR3|ACKR3 d AKT1|AKT1 d STAT1
'p3118'	'APP'|'STUB1'|'UBE2L3'|'TRIM21'	'edge1732'|'edge1878'|'edge747'	'protein_path'	APP u STUB1|STUB1 u UBE2L3|UBE2L3 u TRIM21
'p3119'	'ISG15'|'HSPD1'|'KRAS'|'STAT1'	'edge2259'|'edge3268'|'edge3432'	'protein_path'	ISG15 u HSPD1|HSPD1 u KRAS|KRAS d STAT1
'p3120'	'APP'|'SSTR5'|'FRMPD2'|'STAT1'	'edge1532'|'edge3685'|'edge5055'	'protein_path'	APP u SSTR5|SSTR5 u FRMPD2|FRMPD2 d STAT1
'p3121'	'APP'|'HSPA4'|'HSP90AB1'|'FGFR3'	'edge850'|'edge5294'|'edge4927'	'protein_path'	APP u HSPA4|HSPA4 u HSP90AB1|HSP90AB1 u FGFR3
'p3122'	'ISG15'|'RNASEL'|'IRF3'|'IRF7'	'edge2863'|'edge4162'|'edge2873'	'protein_path'	ISG15 u RNASEL|RNASEL d IRF3|IRF3 d IRF7
'p3123'	'ISG15'|'UBA52'|'UBE2H'|'TRIM21'	'edge859'|'edge1893'|'edge466'	'protein_path'	ISG15 u UBA52|UBA52 u UBE2H|UBE2H u TRIM21
'p3124'	'ISG15'|'HSPA8'|'MAP2K1'|'MOK'	'edge5529'|'edge2522'|'edge1399'	'protein_path'	ISG15 u HSPA8|HSPA8 u MAP2K1|MAP2K1 u MOK
'p3125'	'APP'|'OPN4'|'HDAC3'|'STAT1'	'edge4847'|'edge5382'|'edge1030'	'protein_path'	APP u OPN4|OPN4 d HDAC3|HDAC3 u STAT1
'p3126'	'ISG15'|'CCND1'|'CDKN2A'|'NMI'	'edge4086'|'edge2420'|'edge2611'	'protein_path'	ISG15 u CCND1|CCND1 u CDKN2A|CDKN2A u NMI
'p3127'	'FGFR3'|'STAT3'|'IFNA21'|'STAT1'	'edge2835'|'edge5400'|'edge1731'	'merlin_path'	FGFR3 d STAT3|STAT3 d IFNA21|IFNA21 d STAT1
'p3128'	'APP'|'CDC37'|'JAK1'|'STAT1'	'edge385'|'edge5673'|'edge76'	'protein_path'	APP u CDC37|CDC37 u JAK1|JAK1 d STAT1
'p3129'	'APP'|'ABL1'|'JUN'|'STAT1'	'edge3122'|'edge5308'|'edge4990'	'protein_path'	APP u ABL1|ABL1 d JUN|JUN u STAT1
'p3130'	'APP'|'EGF'|'IQSEC1'|'IRF7'	'edge4702'|'edge628'|'edge5016'	'protein_path'	APP d EGF|EGF u IQSEC1|IQSEC1 u IRF7
